category,users_products_link,cost_terms,created,image,location2,user_type,name,cost,link,location,user_since,name2,created2,summary,user,desc
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6Nzi7/,Negotiable,Today 08:41,https://img02.olx.co.ke/images_olxke/1001219385_1_261x203_ampex-21-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Ampex 2.1,"KSh  4,800",https://www.olx.co.ke/ad/ampex-2-1-ID15KAIl.html#b5407f1236,Nairobi CBD,On site since Jun 2016,Ampex 2.1,"Added at 08:41, 22 February 2017,",Ad,Kelvin,brand new ampex
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6OUD1/,,Today 08:40,,"Nairobi CBD, Nairobi",Business,,"KSh  13,500",https://www.olx.co.ke/ad/24-inch-skyworth-digital-ID15PmZT.html#b5407f1236,Nairobi CBD,On site since Jan 2017,24 inch skyworth digital,,Ad,faith,Brand new TV
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/1EPF0/,,Today 08:41,https://img02.olx.co.ke/images_olxke/1001876062_1_261x203_brand-new-z50-multimedia-speaker-ocean-blue-35mm-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Brand New Z50 Multimedia Speaker Ocean Blue 3.5mm,"KSh  3,899",https://www.olx.co.ke/ad/brand-new-z50-multimedia-speaker-ocean-blue-3-5mm-ID15NihE.html#b5407f1236,Nairobi CBD,On site since Aug 2015,Brand New Z50 Multimedia Speaker Ocean Blue 3.5mm,"Added at 08:41, 22 February 2017,",Ad,Double E Electronics,Comes with 2.25-inch (5.7 cm) driver produces 10W of peak power for unexpectedly loud sound from a small speaker.
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6OnNz/,Negotiable,Today 08:41,https://img03.olx.co.ke/images_olxke/1002358986_1_261x203_kaspersky-internet-security-2017-1-user-1-user-free-hurlingham.jpg,"Hurlingham, Nairobi",Business,Kaspersky Internet Security 2017 - 1 User + 1 User Free,"KSh  2,500",https://www.olx.co.ke/ad/kaspersky-internet-security-2017-1-user-1-user-free-ID15PatE.html#b5407f1236,Hurlingham,On site since Oct 2016,Kaspersky Internet Security 2017 - 1 User + 1 User Free,"Added at 08:41, 22 February 2017,",Ad,Aimkim Technologies Ltd,"Most people think that Antivirus software only includes virus protection for your computer. But, to keep your computer safe and devoid of any security threats you need a full line of defenses. This includes a full internet security suite."
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/Z2vj/,,Today 08:40,https://img03.olx.co.ke/images_olxke/1000348960_1_261x203_hp-mini-laptop-320gb-hdd-2gb-ram-167ghz-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Hp mini laptop 320gb hdd/ 2gb ram/ 1.67ghz,"KSh  17,000",https://www.olx.co.ke/ad/hp-mini-laptop-320gb-hdd-2gb-ram-1-67ghz-ID15Hc7Z.html#b5407f1236,Nairobi CBD,On site since Aug 2015,Hp mini laptop 320gb hdd/ 2gb ram/ 1.67ghz,,Ad,flashworldcoms,"HD display 8.9""/ WiFi & bluetooth/ HDMI output/ USB ports/ clean and no scratch. Warranty 1 yr. Visit my shop. Call me for more details"
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6P2pu/,Negotiable,Today 08:41,https://img01.olx.co.ke/images_olxke/1002486063_1_261x203_my-leader-dvd-player-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,My leader dvd player,"KSh  4,600",https://www.olx.co.ke/ad/my-leader-dvd-player-ID15PCGd.html#b5407f1236,Nairobi CBD,On site since Jan 2017,My leader dvd player,"Added at 08:41, 22 February 2017,",Ad,diana kinyanjui,usb
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6OWTz/,,Today 08:42,https://img01.olx.co.ke/images_olxke/1002393222_1_261x203_2-philips-ipods-one-is-pink-and-the-other-is-sliver-langata_rev002.jpg,"Hardy, Langata, Nairobi",Individual,2 Philips ipods one is pink and the other is sliver,"KSh  4,000",https://www.olx.co.ke/ad/2-philips-ipods-one-is-pink-and-the-other-is-sliver-ID15Pibj.html#b5407f1236,Hardy,On site since Jan 2017,2 Philips ipods one is pink and the other is sliver,"Added at 08:42, 22 February 2017,",Ad,Alyssa van hoek,2 philips ipods 2gb each
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6MMDV/,Negotiable,Today 08:41,https://img02.olx.co.ke/images_olxke/1001208647_1_261x203_ricoh-2016-photocopier-machine-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Ricoh 2016 photocopier machine,"KSh  45,000",https://www.olx.co.ke/ad/ricoh-2016-photocopier-machine-ID15KyqU.html#b5407f1236,Nairobi CBD,On site since Jun 2016,Ricoh 2016 photocopier machine,,Ad,monicah,Ricoh mp1600 with printer scanner ADF A3 A4 A5 speed 16 copy per min warrant six month free service
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6LLB6/,Negotiable,Today 08:42,https://img02.olx.co.ke/images_olxke/1001072913_1_261x203_usb-hub-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Usb Hub,KSh  800,https://www.olx.co.ke/ad/usb-hub-ID15K1j6.html#b5407f1236,Nairobi CBD,On site since Jun 2015,Usb Hub,,Ad,Albert,10 ports High Performance USB HUB.
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6NdEe/,Negotiable,Today 08:42,https://img03.olx.co.ke/images_olxke/1001594711_1_261x203_sayona-28-inch-digital-tv-rio-is-calling-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Sayona 28 inch digital tv - Rio is calling !!,"KSh  16,500",https://www.olx.co.ke/ad/sayona-28-inch-digital-tv-rio-is-calling-ID15M75H.html#b5407f1236,Nairobi CBD,On site since Apr 2016,Sayona 28 inch digital tv - Rio is calling !!,"Added at 08:42, 22 February 2017,",Ad,marybelle,Inbuilt decoder
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/Z2vj/,,Today 08:42,https://img01.olx.co.ke/images_olxke/1001515616_1_261x203_acer-mini-v5-e11-24ghz-2gb-500gb-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Acer mini v5 /e11 2.4ghz 2gb 500gb,"KSh  22,000",https://www.olx.co.ke/ad/acer-mini-v5-e11-2-4ghz-2gb-500gb-ID15LMYv.html#b5407f1236,Nairobi CBD,On site since Aug 2015,Acer mini v5 /e11 2.4ghz 2gb 500gb,,Ad,flashworld computers,We are located at tomboya strt opp imenti hse dominion hse shop no 10c
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6P2pu/,,Today 08:42,https://img02.olx.co.ke/images_olxke/1002491486_1_261x203_hisense-40inch-digital-tv-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,hisense 40''inch digital tv .,"KSh  29,600",https://www.olx.co.ke/ad/hisense-40inch-digital-tv-ID15PDZ8.html#b5407f1236,Nairobi CBD,On site since Jan 2017,Hisense 40''inch digital tv .,"Added at 08:42, 22 February 2017,",Ad,diana kinyanjui,inbuilt decoder
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6NdEe/,Negotiable,Today 08:42,https://img03.olx.co.ke/images_olxke/1001530298_1_261x203_tv-wall-bracket-32inch-to-42inch-safe-deliveries-countrywide-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,TV Wall Bracket 32inch to 42inch- safe deliveries countrywide,"KSh  1,450",https://www.olx.co.ke/ad/tv-wall-bracket-32inch-to-42inch-safe-deliveries-countrywide-ID15LQED.html#b5407f1236,Nairobi CBD,On site since Apr 2016,TV Wall Bracket 32inch to 42inch- safe deliveries countrywide,"Added at 08:42, 22 February 2017,",Ad,marybelle,TV Wall Stable
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/1AA9I/,Negotiable,Today 08:42,https://img01.olx.co.ke/images_olxke/1002382098_1_261x203_core-i3-i5-hp-towers-mombasa-island.jpg,"Mombasa Island, Mombasa",Business,Core i3 & i5 Hp Towers,"KSh  25,000",https://www.olx.co.ke/ad/core-i3-i5-hp-towers-ID15PfEF.html#b5407f1236,Mombasa Island,On site since May 2015,Core i3 & i5 Hp Towers,,Ad,Eric,Intel Core i3/i5
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6O4oE/,Negotiable,Today 08:43,https://img01.olx.co.ke/images_olxke/1002363948_1_261x203_hdmi-to-rca-cable-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Hdmi to rca cable,KSh  650,https://www.olx.co.ke/ad/hdmi-to-rca-cable-ID15PbAX.html#b5407f1236,Nairobi CBD,On site since Aug 2016,Hdmi to rca cable,"Added at 08:43, 22 February 2017,",Ad,Karis,"In good cordition and durable product,we deliver to your door step."
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6Nvye/,Negotiable,Today 08:43,https://img02.olx.co.ke/images_olxke/1001212134_2_261x203_sony-hometheatre-dz-650-brand-new-on-arrival-add-some-photos_rev001.jpg,"Nairobi CBD, Nairobi",Business,Sony hometheatre dz 650 brand new on arrival,"KSh  31,500",https://www.olx.co.ke/ad/sony-hometheatre-dz-650-brand-new-on-arrival-ID15KzaP.html#b5407f1236,Nairobi CBD,On site since Jun 2016,Sony hometheatre dz 650 brand new on arrival,"Added at 08:43, 22 February 2017,",Ad,karin,1000 watts
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6Nzi7/,Negotiable,Today 08:42,https://img02.olx.co.ke/images_olxke/1002468857_1_261x203_skyworth-55-inches-smart-digital-tv-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Skyworth 55 inches smart digital TV,"KSh  60,000",https://www.olx.co.ke/ad/skyworth-55-inches-smart-digital-tv-ID15PyRT.html#b5407f1236,Nairobi CBD,On site since Jun 2016,Skyworth 55 inches smart digital TV,,Ad,Kelvin,Brand new
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6LLB6/,Negotiable,Today 08:43,https://img02.olx.co.ke/images_olxke/1001132654_1_261x203_vga-converter-nairobi-cbd_rev001.jpg,"Nairobi CBD, Nairobi",Business,Vga Converter,"KSh  3,500",https://www.olx.co.ke/ad/vga-converter-ID15Kgea.html#6a584f8b43,Nairobi CBD,On site since Jun 2015,Vga Converter,,Ad,Albert,No drivers or operating system requirements; compatible with windows and Mac computers.
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6Nvye/,Negotiable,Today 08:42,https://img01.olx.co.ke/images_olxke/1002097392_1_261x203_sony-dz950-hometheatre-on-special-offer-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,sony dz950 hometheatre on special offer,"KSh  38,900",https://www.olx.co.ke/ad/sony-dz950-hometheatre-on-special-offer-ID15Obtv.html#b5407f1236,Nairobi CBD,On site since Jun 2016,Sony dz950 hometheatre on special offer,"Added at 08:42, 22 February 2017,",Ad,karin,fm radio
Electronics & Video » Video Games & accessories,,,Today 08:43,https://img03.olx.co.ke/images_olxke/1002372149_1_261x203_get-ps3-brand-new-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Get ps3 brand new,"KSh  18,999",https://www.olx.co.ke/ad/get-ps3-brand-new-ID15PdoE.html#b5407f1236,Nairobi CBD,On site since Sep 2016,Get ps3 brand new,,Ad,litwachi,Ps3 brand new sealed in our shop. Has all accessories and it can be delivered. Can be chipped at an extra 2500ksh
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6NGos/,,Today 08:43,https://img01.olx.co.ke/images_olxke/1002454703_1_261x203_laptop-batteries-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Laptop batteries,"KSh  2,500",https://www.olx.co.ke/ad/laptop-batteries-ID15PwCL.html#6a584f8b43,Nairobi CBD,On site since Jun 2016,Laptop batteries,"Added at 08:43, 22 February 2017,",Ad,Christine,Get laptop batteries for various machines
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6NQq0/,,Today 08:43,https://img02.olx.co.ke/images_olxke/1002258805_1_261x203_d-link-with-single-antenna-lanet.jpg,"Lanet, Nairobi",Business,D-LINK with single antenna,"KSh  2,500",https://www.olx.co.ke/ad/d-link-with-single-antenna-ID15ONGS.html#6a584f8b43,Lanet,On site since Jul 2016,D-LINK with single antenna,,Ad,Gideon,D-LINK with single antenna is available in our shop at friendly request
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6NEJh/,Negotiable,Today 08:43,https://img03.olx.co.ke/images_olxke/1001548626_1_261x203_usb-20-extension-cables-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,USB 2.0 Extension Cables,KSh  200,https://www.olx.co.ke/ad/usb-2-0-extension-cables-ID15LWoY.html#b5407f1236,Nairobi CBD,On site since Jun 2016,USB 2.0 Extension Cables,"Added at 08:43, 22 February 2017,",Ad,Mary,Black
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6Nzi7/,Negotiable,Today 08:44,https://img02.olx.co.ke/images_olxke/1001282814_1_261x203_my-leader-home-theatre-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,My leader home theatre,"KSh  14,800",https://www.olx.co.ke/ad/my-leader-home-theatre-ID15KQ1D.html#6a584f8b43,Nairobi CBD,On site since Jun 2016,My leader home theatre,"Added at 08:44, 22 February 2017,",Ad,Kelvin,brand new
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/1EPF0/,,Today 08:43,https://img01.olx.co.ke/images_olxke/1001248642_1_261x203_brand-new-logitech-speakers-z120-high-quality-stereo-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Brand New Logitech Speakers Z120 High Quality Stereo,"KSh  2,500",https://www.olx.co.ke/ad/brand-new-logitech-speakers-z120-high-quality-stereo-ID15KHDd.html#6a584f8b43,Nairobi CBD,On site since Aug 2015,Brand New Logitech Speakers Z120 High Quality Stereo,,Ad,Double E Electronics,Compact and versatile size
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/1EPF0/,,Today 08:43,https://img02.olx.co.ke/images_olxke/1000658394_1_261x203_brand-new-transcend-500gb-external-hard-drive-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Brand New Transcend 500GB External Hard Drive,"KSh  5,900",https://www.olx.co.ke/ad/brand-new-transcend-500gb-external-hard-drive-ID15IlFZ.html#6a584f8b43,Nairobi CBD,On site since Aug 2015,Brand New Transcend 500GB External Hard Drive,,Ad,Double E Electronics,1. Military shock resistance
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6N1i7/,Negotiable,Today 08:43,https://img01.olx.co.ke/images_olxke/1000744553_1_261x203_epson-l220-printer-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Epson L220 Printer,"KSh  21,000",https://www.olx.co.ke/ad/epson-l220-printer-ID15IHa8.html#6a584f8b43,Nairobi CBD,On site since Mar 2016,Epson L220 Printer,"Added at 08:43, 22 February 2017,",Ad,Bag Capital Limited,"This Brand New Printer is a 4 colour,all in one printer(Print,Scan, Copy, with inbuilt/intergrated Ciss. Replaces the L210."
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6OD93/,,Today 08:43,https://img01.olx.co.ke/images_olxke/1002321581_1_261x203_laptops-desktops-monitors-power-cords-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,"Laptops, Desktops & Monitors Power cords",KSh  200,https://www.olx.co.ke/ad/laptops-desktops-monitors-power-cords-ID15P1Wy.html#6a584f8b43,Nairobi CBD,On site since Nov 2016,"Laptops, Desktops & Monitors Power cords","Added at 08:43, 22 February 2017,",Ad,Peter,"Laptop, Desktop & Monitors Power cords"
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6NvqG/,Negotiable,Today 08:44,https://img02.olx.co.ke/images_olxke/1002157059_1_261x203_hp-pressario-cq62-cq58-laptop-keyboard-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,HP Pressario cq62 cq58 laptop keyboard,"KSh  2,200",https://www.olx.co.ke/ad/hp-pressario-cq62-cq58-laptop-keyboard-ID15Oqsw.html#6a584f8b43,Nairobi CBD,On site since Jun 2016,HP Pressario cq62 cq58 laptop keyboard,"Added at 08:44, 22 February 2017,",Ad,charles,hp keyboard for cq42 cq32 cq56 cq57 keyboard
Electronics & Video » Computers & Laptops,,,Today 08:44,https://img03.olx.co.ke/images_olxke/1002518800_1_261x203_cctv-installation-training-from-8000-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,"CCTV Installation training from 8,000",,https://www.olx.co.ke/ad/cctv-installation-training-from-8-000-ID15PK4M.html#6a584f8b43,Nairobi CBD,On site since Jan 2017,"CCTV Installation training from 8,000","Added at 08:44, 22 February 2017,",Ad,Midenyo,"Come learn with the experts the technical elements about CCTV- Intallation, configuration, streaming and maintenance.im:"
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6LLB6/,,Today 08:44,https://img01.olx.co.ke/images_olxke/1001072974_1_261x203_usb-light-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Usb Light,KSh  200,https://www.olx.co.ke/ad/usb-light-ID15K1jE.html#6a584f8b43,Nairobi CBD,On site since Jun 2015,Usb Light,,Ad,Albert,Different colour are avaible n supply country wide.
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6OnNz/,Negotiable,Today 08:44,https://img03.olx.co.ke/images_olxke/1002223770_1_261x203_brand-new-lenovo-thinkpad-laptop-core-i3-hurlingham.jpg,"Hurlingham, Nairobi",Business,Brand New Lenovo Thinkpad Laptop Core i3,"KSh  85,550",https://www.olx.co.ke/ad/brand-new-lenovo-thinkpad-laptop-core-i3-ID15OFLy.html#6a584f8b43,Hurlingham,On site since Oct 2016,Brand New Lenovo Thinkpad Laptop Core i3,"Added at 08:44, 22 February 2017,",Ad,Aimkim Technologies Ltd,BRAND NEW LENOVO THINKPAD LAPTOP CORE i3
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6Nvye/,Negotiable,Today 08:44,https://img03.olx.co.ke/images_olxke/1001563065_1_261x203_43inch-tcl-smart-and-digital-on-offer-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,43inch tcl smart and digital on offer,"KSh  34,500",https://www.olx.co.ke/ad/43inch-tcl-smart-and-digital-on-offer-ID15LZ3w.html#6a584f8b43,Nairobi CBD,On site since Jun 2016,43inch tcl smart and digital on offer,"Added at 08:44, 22 February 2017,",Ad,karin,"Full HD 1080p, Inbuilt wi-fi system, inbuilt digital decorder, android operating system, USB and HDMI ports, Vga port, screen mirroring feature"
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6O9Rg/,,Today 08:44,https://img03.olx.co.ke/images_olxke/1002547240_1_261x203_acer-medium-tower-cpus-core-2-duo-2gb-ram-160-30ghz-dvd-writer-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Acer medium tower CPU's.. Core 2 duo .. 2gb ram 160 3.0GHz DVD writer,"KSh  7,000",https://www.olx.co.ke/ad/acer-medium-tower-cpus-core-2-duo-2gb-ram-160-3-0ghz-dvd-writer-ID15PQ6U.html#6a584f8b43,Nairobi CBD,On site since Sep 2016,Acer medium tower CPU's.. Core 2 duo .. 2gb ram 160 3.0GHz DVD writer,,Ad,Njoro,Very clean with warranty
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6MMDV/,Negotiable,Today 08:45,https://img02.olx.co.ke/images_olxke/1000978815_1_261x203_ricoh-mp2000-photocopier-machine-starehe.jpg,"Nairobi South, Starehe, Nairobi",Individual,Ricoh mp2000 photocopier machine,"KSh  45,000",https://www.olx.co.ke/ad/ricoh-mp2000-photocopier-machine-ID15JDZL.html#6a584f8b43,Nairobi South,On site since Jun 2016,Ricoh mp2000 photocopier machine,,Ad,monicah,Ricoh mp2000 with ADF duplex ADF A3 A4 A5 speed 20 copy per min warrant six month free service
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6P1Xe/,Negotiable,Today 08:44,https://img03.olx.co.ke/images_olxke/1002519316_1_261x203_w800-sony-camera-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,W800 Sony camera,"KSh  10,500",https://www.olx.co.ke/ad/w800-sony-camera-ID15PKbJ.html#6a584f8b43,Nairobi CBD,On site since Jan 2017,W800 Sony camera,"Added at 08:44, 22 February 2017,",Ad,Lillian,20MP CCD Sensor
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6Nzi7/,Negotiable,Today 08:44,https://img03.olx.co.ke/images_olxke/1001229890_1_261x203_32-inch-digital-led-samsung-tv-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,32 inch digital LED samsung tv,"KSh  22,000",https://www.olx.co.ke/ad/32-inch-digital-led-samsung-tv-ID15KD5y.html#6a584f8b43,Nairobi CBD,On site since Jun 2016,32 inch digital LED samsung tv,"Added at 08:44, 22 February 2017,",Ad,Kelvin,full hd
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6NdEe/,Negotiable,Today 08:45,https://img03.olx.co.ke/images_olxke/1001539877_1_261x203_32-inch-lg-digital-led-tv-door-to-office-deliveries-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,32 inch LG Digital led TV- door to office deliveries,"KSh  21,500",https://www.olx.co.ke/ad/32-inch-lg-digital-led-tv-door-to-office-deliveries-ID15LT81.html#6a584f8b43,Nairobi CBD,On site since Apr 2016,32 inch LG Digital led TV- door to office deliveries,"Added at 08:45, 22 February 2017,",Ad,marybelle,"Digital TV,"
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6OnNz/,,Today 08:45,https://img03.olx.co.ke/images_olxke/1002502246_1_261x203_brand-new-hp-v197-185-inch-lednit-monitor-available-hurlingham.jpg,"Hurlingham, Nairobi",Business,Brand New HP V197 18.5 inch LEDNit Monitor Available,"KSh  17,900",https://www.olx.co.ke/ad/brand-new-hp-v197-18-5-inch-lednit-monitor-available-ID15PGsT.html#6a584f8b43,Hurlingham,On site since Oct 2016,Brand New HP V197 18.5 inch LEDNit Monitor Available,"Added at 08:45, 22 February 2017,",Ad,Aimkim Technologies Ltd,BRAND NEW HP V197 18.5 inch LEDBlt MONITOR AVAILABLE
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/1EPF0/,Negotiable,Today 08:45,https://img03.olx.co.ke/images_olxke/1001218518_1_261x203_brand-new-hp-elitebook-840-g1-core-i5-4gb-ram-500gb-hdd-free-8gb-flash-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Brand New HP EliteBook 840 G1 Core i5 4GB RAM 500GB HDD Free 8GB Flash,"KSh  61,500",https://www.olx.co.ke/ad/brand-new-hp-elitebook-840-g1-core-i5-4gb-ram-500gb-hdd-free-8gb-flash-ID15KAwN.html#6a584f8b43,Nairobi CBD,On site since Aug 2015,Brand New HP EliteBook 840 G1 Core i5 4GB RAM 500GB HDD Free 8GB Flash,"Added at 08:45, 22 February 2017,",Ad,Double E Electronics,"5th Gen Intel Core i5-5300U (2.3GHz) Processor, 4GB RAM DDR3, 500GB 7200 rpm SATA Hard Disk, Intel HD Graphics 5500, 14.0"" diagonal LED HD+ SVA Anti-Glare enabled for Webcam (1600x900), HP TrueVision HD Webcam, HDMI & USB Ports, DTS Sound+ Surround with 2 speakers, Wi-Fi, Bluetooth, Integrated Fingerprint Reader 1 Year Warranty"
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6Nzi7/,,Today 08:46,https://img02.olx.co.ke/images_olxke/1001990948_1_261x203_32-inch-samsung-offer-model-ua32j4003ak-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,32 inch samsung offer model UA32J4003AK,"KSh  21,500",https://www.olx.co.ke/ad/32-inch-samsung-offer-model-ua32j4003ak-ID15NLpy.html#6a584f8b43,Nairobi CBD,On site since Jun 2016,32 inch samsung offer model UA32J4003AK,,Ad,Kelvin,Brand new
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6OD93/,,Today 08:46,https://img01.olx.co.ke/images_olxke/1002419365_1_261x203_hp-desktop-amd-a10-38ghz-4gb-ram-500gb-hdd-dvdrw-cpu-only-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Hp Desktop AMD A10 3.8GHz 4gb RAM 500GB HDD DVDRW CPU Only,"KSh  11,000",https://www.olx.co.ke/ad/hp-desktop-amd-a10-3-8ghz-4gb-ram-500gb-hdd-dvdrw-cpu-only-ID15PnMG.html#6a584f8b43,Nairobi CBD,On site since Nov 2016,Hp Desktop AMD A10 3.8GHz 4gb RAM 500GB HDD DVDRW CPU Only,"Added at 08:46, 22 February 2017,",Ad,Peter,Hp Desktop AMD A10 3.8GHz 4gb RAM 500GB HDD DVDRW CPU Only - 11k
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6OD93/,,Today 08:46,https://img02.olx.co.ke/images_olxke/1002317974_1_261x203_brand-new-keyboards-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Brand New Keyboards,KSh  400,https://www.olx.co.ke/ad/brand-new-keyboards-ID15P11A.html#6a584f8b43,Nairobi CBD,On site since Nov 2016,Brand New Keyboards,"Added at 08:46, 22 February 2017,",Ad,Peter,Brand New Keyboards
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6NEJh/,Negotiable,Today 08:45,https://img03.olx.co.ke/images_olxke/1001354550_1_261x203_original-swissgear-backpack-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Original Swissgear backpack,"KSh  2,500",https://www.olx.co.ke/ad/original-swissgear-backpack-ID15L85G.html#6a584f8b43,Nairobi CBD,On site since Jun 2016,Original Swissgear backpack,"Added at 08:45, 22 February 2017,",Ad,Mary,Fabric/Polyester
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6OD93/,,Today 08:46,https://img03.olx.co.ke/images_olxke/1002321555_1_261x203_hp-compaq-la1951g-19-inch-lcd-monitor-desktop-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,HP Compaq LA1951g 19-inch LCD Monitor/desktop,"KSh  5,000",https://www.olx.co.ke/ad/hp-compaq-la1951g-19-inch-lcd-monitor-desktop-ID15P1Wh.html#6a584f8b43,Nairobi CBD,On site since Nov 2016,HP Compaq LA1951g 19-inch LCD Monitor/desktop,"Added at 08:46, 22 February 2017,",Ad,Peter,HP Compaq LA1951g 19-inch LCD Monitor
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/1EPF0/,Negotiable,Today 08:45,https://img03.olx.co.ke/images_olxke/1001991046_5_261x203_hp-envy-34-curved-all-in-one-pc-6th-gen-core-i7-8gb-ram-1000gb-hdd-nairobi.jpg,"Nairobi CBD, Nairobi",Business,HP Envy 34 Curved All-in-One PC 6th Gen Core i7 8GB RAM 1000GB HDD,"KSh  168,999",https://www.olx.co.ke/ad/hp-envy-34-curved-all-in-one-pc-6th-gen-core-i7-8gb-ram-1000gb-hdd-ID15NLru.html#6a584f8b43,Nairobi CBD,On site since Aug 2015,HP Envy 34 Curved All-in-One PC 6th Gen Core i7 8GB RAM 1000GB HDD,"Added at 08:45, 22 February 2017,",Ad,Double Lee Electronics,"6th Generation Intel Core i7-6400T Processor embedded with 8GB DDR3 SDRAM 1Terabyte(1000GB) HDD with 7200 rpm storage clocking at 2.8GHz Bang & Olufsen; Integrated speakersWireless optical mouse Wireless keyboard with volume control 2 USB 3.0; 3 USB 2.0 (rear); 2 USB 3.0 (bottom); 1 headphone/microphone combo 3-in-1 memory card reader 34"" curved diagonal widescreen WQHD LED-backlit (3440 x 1440) Windows 10 Pro x64 bit 1 Year Warranty"
