category,users_products_link,cost_terms,created,image,location2,user_type,name,cost,link,location,user_since,name2,created2,summary,user,desc
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img01.olx.co.ke/images_olxke/1000303270_1_261x203_baby-rocker-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Baby rocker,"KSh  6,500",https://www.olx.co.ke/ad/baby-rocker-ID15H1dj.html#9b93042f29,Nairobi CBD,On site since Dec 2015,Baby rocker,,Ad,Peter,From 2 months to 2yrs.Has different colours. Has adjustable backrest
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img03.olx.co.ke/images_olxke/1001336071_1_261x203_new-design-babycot-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,New design babycot,"KSh  14,999",https://www.olx.co.ke/ad/new-design-babycot-ID15L3oY.html#9b93042f29,Nairobi CBD,On site since Dec 2015,New design babycot,,Ad,George,"Comes with mattress,net and side bumpers of your colour choice"
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img03.olx.co.ke/images_olxke/1001486418_1_261x203_new-baby-bicycle-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,New baby bicycle,"KSh  13,000",https://www.olx.co.ke/ad/new-baby-bicycle-ID15LFzy.html#9b93042f29,Nairobi CBD,On site since Dec 2015,New baby bicycle,,Ad,George,From 3yrs to 5yrs
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img02.olx.co.ke/images_olxke/1001410157_1_261x203_baby-playpen-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Baby playpen,"KSh  13,000",https://www.olx.co.ke/ad/baby-playpen-ID15Lmfs.html#9b93042f29,Nairobi CBD,On site since Dec 2015,Baby playpen,,Ad,George,"Has 2 levels ,easily portable and different colours available"
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img01.olx.co.ke/images_olxke/1000913613_1_261x203_3-in-1-avent-electric-steriliser-nairobi-cbd_rev001.jpg,"Nairobi CBD, Nairobi",Individual,3 in 1 avent electric steriliser,"KSh  11,500",https://www.olx.co.ke/ad/3-in-1-avent-electric-steriliser-ID15JnwK.html#9b93042f29,Nairobi CBD,On site since Dec 2015,3 in 1 avent electric steriliser,,Ad,George,Big space to sterilise all baby feeding staff at a go for only 2 minutes
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6Nspa/,,20 Feb,https://img02.olx.co.ke/images_olxke/1001850401_1_261x203_kiatu-balaa-mombasa-island.jpg,"Mombasa Island, Mombasa",Individual,kiatu balaa,"KSh  4,500",https://www.olx.co.ke/ad/kiatu-balaa-ID15NbvI.html#9b93042f29,Mombasa Island,On site since May 2016,Kiatu balaa,,Ad,teddy,all leather shoe dial
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,Negotiable,20 Feb,https://img03.olx.co.ke/images_olxke/1001058964_1_261x203_simple-baby-stroller-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Simple baby stroller,"KSh  6,500",https://www.olx.co.ke/ad/simple-baby-stroller-ID15JXO5.html#9b93042f29,Nairobi CBD,On site since Dec 2015,Simple baby stroller,,Ad,George,Has 2 sitting positions and very easy to carry coz its less bulky
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img02.olx.co.ke/images_olxke/1000973307_2_261x203_2-in-1-baby-potty-add-some-photos_rev001.jpg,"Nairobi CBD, Nairobi",Individual,2 in 1 baby potty,"KSh  2,800",https://www.olx.co.ke/ad/2-in-1-baby-potty-ID15JCBJ.html#9b93042f29,Nairobi CBD,On site since Dec 2015,2 in 1 baby potty,,Ad,George,Its a potty and a training seat for the baby with .
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6Nspa/,Negotiable,20 Feb,https://img03.olx.co.ke/images_olxke/1001341262_1_261x203_mens-designer-shirts-donholm_rev007.jpg,"Donholm, Nairobi",Individual,mens designer shirts,"KSh  1,800",https://www.olx.co.ke/ad/mens-designer-shirts-ID15L4HR.html#9b93042f29,Donholm,On site since May 2016,Mens designer shirts,,Ad,teddy,men designer shirt at 1800 watsapp
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img02.olx.co.ke/images_olxke/1002035836_1_261x203_baby-playmat-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Baby playmat,"KSh  8,000",https://www.olx.co.ke/ad/baby-playmat-ID15NVze.html#9b93042f29,Nairobi CBD,On site since Dec 2015,Baby playmat,,Ad,George,From newborn to 2yrs
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img01.olx.co.ke/images_olxke/1001946998_1_261x203_gracco-baby-bed-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Gracco baby bed,"KSh  35,000",https://www.olx.co.ke/ad/gracco-baby-bed-ID15NAjq.html#9b93042f29,Nairobi CBD,On site since Dec 2015,Gracco baby bed,,Ad,George,From newborn to 4yrs
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img02.olx.co.ke/images_olxke/1001383655_1_261x203_4-in-1-baby-stroller-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,4 in 1 baby stroller,"KSh  13,999",https://www.olx.co.ke/ad/4-in-1-baby-stroller-ID15Lfv0.html#9b93042f29,Nairobi CBD,On site since Dec 2015,4 in 1 baby stroller,,Ad,George,"Has a car seat,rocker and a carrying cot,the stroller has 3 sitting position and its for upto 4-5yrs"
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6Nx3L/,,20 Feb,https://img02.olx.co.ke/images_olxke/1001900753_5_261x203_baby-court-nairobi_rev009.jpg,"Donholm, Nairobi",Business,Baby court,"KSh  16,000",https://www.olx.co.ke/ad/baby-court-ID15NoB4.html#9b93042f29,Donholm,On site since Jun 2016,Baby court,,Ad,Odero,"3*6, 2*4, 3*4 Baby court. Various designs available. Separate your kid early. Call us now, WhatsApp, SMS."
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img02.olx.co.ke/images_olxke/1001074420_1_261x203_brand-new-playpens-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Brand new playpens,"KSh  12,000",https://www.olx.co.ke/ad/brand-new-playpens-ID15K1FC.html#9b93042f29,Nairobi CBD,On site since Dec 2015,Brand new playpens,,Ad,George,"Has 2 levels,easily portable.has different colours and best quality around"
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img02.olx.co.ke/images_olxke/1002216578_1_261x203_baby-kitchen-set-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Baby kitchen set,"KSh  8,500",https://www.olx.co.ke/ad/baby-kitchen-set-ID15OEa3.html#9b93042f29,Nairobi CBD,On site since Dec 2015,Baby kitchen set,,Ad,George,Has kitchen component for ua kids
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img02.olx.co.ke/images_olxke/1001041529_1_261x203_baby-tricycle-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Baby tricycle,"KSh  5,000",https://www.olx.co.ke/ad/baby-tricycle-ID15JTtx.html#9b93042f29,Nairobi CBD,On site since Dec 2015,Baby tricycle,,Ad,George,For a baby upto 5yrs.Has different colours.very strong and good quality
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img01.olx.co.ke/images_olxke/1002188900_1_261x203_metallic-baby-cot-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Metallic baby cot,"KSh  18,000",https://www.olx.co.ke/ad/metallic-baby-cot-ID15OxRM.html#9b93042f29,Nairobi CBD,On site since Dec 2015,Metallic baby cot,,Ad,George,Has a small bed which has wheels and straps which are used to attach it to the bigger bigger bed as a swing.The bigger bed also has wheels for easy movements
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6OLoT/,,20 Feb,https://img02.olx.co.ke/images_olxke/1002525062_1_261x203_simply-fantastic-kahawa-wendani.jpg,"Kahawa Wendani, Nairobi",Business,simply fantastic,"KSh  1,500",https://www.olx.co.ke/ad/simply-fantastic-ID15PLpF.html#9b93042f29,Kahawa Wendani,On site since Dec 2016,Simply fantastic,,Ad,Wendo,good quality
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img02.olx.co.ke/images_olxke/1001010922_1_261x203_rechargable-ride-on-car-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Rechargable ride on car,"KSh  13,500",https://www.olx.co.ke/ad/rechargable-ride-on-car-ID15JLQa.html#9b93042f29,Nairobi CBD,On site since Dec 2015,Rechargable ride on car,,Ad,George,From 4yrs to 7yrs.Has an accelerator using reachagable battery.music also available
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6OLoT/,Negotiable,20 Feb,https://img03.olx.co.ke/images_olxke/1002524845_1_261x203_classy-kahawa-wendani.jpg,"Kahawa Wendani, Nairobi",Business,classy,"KSh  2,200",https://www.olx.co.ke/ad/classy-ID15PLme.html#9b93042f29,Kahawa Wendani,On site since Dec 2016,Classy,,Ad,Wendo,simple n fashionable
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img03.olx.co.ke/images_olxke/1001451111_1_261x203_2-in-1-baby-school-bag-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,2 in 1 baby school bag,"KSh  4,500",https://www.olx.co.ke/ad/2-in-1-baby-school-bag-ID15LvCl.html#9b93042f29,Nairobi CBD,On site since Dec 2015,2 in 1 baby school bag,,Ad,George,Can be carried on the back and also dragged
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6P8kd/,,20 Feb,https://img01.olx.co.ke/images_olxke/1002524735_1_261x203_evening-morocco-dress-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,evening / Morocco dress,"KSh  4,000",https://www.olx.co.ke/ad/evening-morocco-dress-ID15PLkP.html#9b93042f29,Nairobi CBD,On site since Feb 2017,Evening / Morocco dress,,Ad,fatum,used dresses once
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img02.olx.co.ke/images_olxke/1001337039_1_261x203_5-piece-baby-dovet-set-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,5 piece baby dovet set,"KSh  6,500",https://www.olx.co.ke/ad/5-piece-baby-dovet-set-ID15L3Eg.html#9b93042f29,Nairobi CBD,On site since Dec 2015,5 piece baby dovet set,,Ad,George,"Has 2 side pillows,1 fitted sheet,2 head pillows 3 by 6 dovet and 2 piece cot bumper.different colours available"
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img01.olx.co.ke/images_olxke/1002146869_1_261x203_new-breast-pump-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,New breast pump,"KSh  3,000",https://www.olx.co.ke/ad/new-breast-pump-ID15OnWE.html#9b93042f29,Nairobi CBD,On site since Dec 2015,New breast pump,,Ad,George,"Its easy to use,has the bestpressure making it convinient compared to others"
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img01.olx.co.ke/images_olxke/1001442626_1_261x203_baby-cot-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Baby cot,"KSh  24,000",https://www.olx.co.ke/ad/baby-cot-ID15Lusf.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,Baby cot,,Ad,George,"5 drawers, mattress, net and cot bumpers ( side paddings )"
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img01.olx.co.ke/images_olxke/1001410174_1_261x203_baby-car-seat-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Baby car seat,"KSh  12,000",https://www.olx.co.ke/ad/baby-car-seat-ID15LmfP.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,Baby car seat,,Ad,George,"From 11months to 10yrs,can also be converted into a booster seat"
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img01.olx.co.ke/images_olxke/1000913655_1_261x203_avent-manual-breast-pump-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Avent manual breast pump,"KSh  4,800",https://www.olx.co.ke/ad/avent-manual-breast-pump-ID15Jnvj.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,Avent manual breast pump,,Ad,George,Brand new pump in a box.hurry up for the offer while stock last
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img02.olx.co.ke/images_olxke/1000548568_1_261x203_baby-nest-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Baby nest,"KSh  3,000",https://www.olx.co.ke/ad/baby-nest-ID15HUwW.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,Baby nest,,Ad,Peter,Its a small foldable baby bed.Suitable from newborn to 2yrs.Blue and pink colour available
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img02.olx.co.ke/images_olxke/1001620875_1_261x203_pram-set-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Pram set,"KSh  14,000",https://www.olx.co.ke/ad/pram-set-ID15MdHH.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,Pram set,,Ad,George,It's a stroller And a car seat which can be also used as a carry cot and a rocker
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img03.olx.co.ke/images_olxke/1001431797_1_261x203_new-2-level-baby-cot-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,New 2 level baby cot,"KSh  11,500",https://www.olx.co.ke/ad/new-2-level-baby-cot-ID15LrI3.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,New 2 level baby cot,,Ad,George,"Has 2 drawers, mattress, net and cot bumpers ( side paddings )"
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img02.olx.co.ke/images_olxke/1001502526_1_261x203_rechargeable-baby-motor-bike-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Rechargeable baby motor bike,"KSh  60,000",https://www.olx.co.ke/ad/rechargeable-baby-motor-bike-ID15LJGs.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,Rechargeable baby motor bike,,Ad,George,"Has 2 colours, blue and pink.from 4yrs to 12yrs."
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img02.olx.co.ke/images_olxke/1002142021_1_261x203_3-position-baby-stroller-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,3 position baby stroller,"KSh  9,000",https://www.olx.co.ke/ad/3-position-baby-stroller-ID15OmL7.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,3 position baby stroller,,Ad,George,Has 3 sitting position and can be collapsed for easy movement
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img03.olx.co.ke/images_olxke/1002531210_1_261x203_2in1-metallic-baby-cot-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,2in1 metallic baby cot,"KSh  18,000",https://www.olx.co.ke/ad/2in1-metallic-baby-cot-ID15PMJj.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,2in1 metallic baby cot,"Added at 11:02, 20 February 2017,",Ad,George,"its a set of small and big cot with wheels for easy movement,have mosquito nets and can be dismantalled when not in use"
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img02.olx.co.ke/images_olxke/1001410236_1_261x203_baby-cot-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Baby cot,"KSh  14,500",https://www.olx.co.ke/ad/baby-cot-ID15LmgO.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,Baby cot,,Ad,George,Has 5 drawers which can be of your colour choice
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img02.olx.co.ke/images_olxke/1001358626_1_261x203_starter-set-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Starter set,"KSh  2,800",https://www.olx.co.ke/ad/starter-set-ID15L97P.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,Starter set,,Ad,George,"Has 2 big bottle, 2 small ones,a brush and a pacifier or soother"
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img02.olx.co.ke/images_olxke/1001946980_1_261x203_electric-baby-swing-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Electric baby swing,"KSh  15,500",https://www.olx.co.ke/ad/electric-baby-swing-ID15NAj7.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,Electric baby swing,,Ad,George,From newborn to 1yr
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img01.olx.co.ke/images_olxke/1001175567_1_261x203_2-drawers-baby-bed-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,2 drawers baby bed,"KSh  11,500",https://www.olx.co.ke/ad/2-drawers-baby-bed-ID15Kr4J.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,2 drawers baby bed,,Ad,George,Mattress net and cot bumper included.Delivery to be negociated
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img03.olx.co.ke/images_olxke/1001051372_1_261x203_baby-stroller-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Baby stroller,"KSh  8,500",https://www.olx.co.ke/ad/baby-stroller-ID15JWUH.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,Baby stroller,,Ad,George,Has 3 different sitting position.Its easily portable
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img01.olx.co.ke/images_olxke/1001410143_1_261x203_5-drawer-baby-chess-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,5 drawer baby chess,"KSh  22,000",https://www.olx.co.ke/ad/5-drawer-baby-chess-ID15Lmfh.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,5 drawer baby chess,,Ad,George,Has 5 drawers with different animation
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,Negotiable,20 Feb,https://img02.olx.co.ke/images_olxke/1000216217_1_261x203_baby-walker-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Baby walker,"KSh  5,500",https://www.olx.co.ke/ad/baby-walker-ID15GHmK.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,Baby walker,,Ad,Peter,Brand new baby walker.The best quality around.its a Walker and a rocker too
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img03.olx.co.ke/images_olxke/1002122921_1_261x203_baby-cot-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Baby cot,"KSh  25,000",https://www.olx.co.ke/ad/baby-cot-ID15OhWp.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,Baby cot,,Ad,George,Matress net and cot bumper
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img03.olx.co.ke/images_olxke/1001946949_1_261x203_new-baby-feeding-chair-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,New baby feeding chair,"KSh  15,500",https://www.olx.co.ke/ad/new-baby-feeding-chair-ID15NAiB.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,New baby feeding chair,,Ad,George,Has different sitting positions and wheels
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img02.olx.co.ke/images_olxke/1001383680_1_261x203_foldable-baby-bed-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Foldable baby bed,"KSh  13,500",https://www.olx.co.ke/ad/foldable-baby-bed-ID15Lfvm.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,Foldable baby bed,,Ad,George,"Easily portable since its foldable,has two levels and wheels on one side.Different colours available"
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img02.olx.co.ke/images_olxke/1000946570_1_261x203_school-bags-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,School bags,"KSh  4,500",https://www.olx.co.ke/ad/school-bags-ID15JwOI.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,School bags,,Ad,George,Can be dragged on any environment(smooth or rough).Different colours available
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img03.olx.co.ke/images_olxke/1000199472_1_261x203_carry-cot-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Carry cot,"KSh  5,500",https://www.olx.co.ke/ad/carry-cot-ID15GDA8.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,Carry cot,,Ad,Peter,From newborn to 1.5yrs.Available in different colours.its a rocker also.
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img03.olx.co.ke/images_olxke/1001442715_1_261x203_5-drawers-baby-bed-with-net-stand-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,5 drawers baby bed with net stand,"KSh  30,000",https://www.olx.co.ke/ad/5-drawers-baby-bed-with-net-stand-ID15Lutn.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,5 drawers baby bed with net stand,,Ad,George,Has mattress and cot bumpers ( side paddings )
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img03.olx.co.ke/images_olxke/1000308103_1_261x203_potty-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Potty,"KSh  2,800",https://www.olx.co.ke/ad/potty-ID15H2pp.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,Potty,,Ad,Peter,Its a potty and a seat too.Big enough to hold up to 3yrs
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img01.olx.co.ke/images_olxke/1001041480_1_261x203_medela-electric-pump-on-offer-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Medela electric pump on offer,"KSh  14,000",https://www.olx.co.ke/ad/medela-electric-pump-on-offer-ID15JTsK.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,Medela electric pump on offer,,Ad,George,Can Use battery or electric.its a brand new packed in box
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img01.olx.co.ke/images_olxke/1001482602_1_261x203_avent-baby-monitor-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Avent baby monitor,"KSh  17,500",https://www.olx.co.ke/ad/avent-baby-monitor-ID15LEBh.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,Avent baby monitor,,Ad,George,"It's a 2 way conversation, with some lullabies and lights"
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img02.olx.co.ke/images_olxke/1001482550_1_261x203_baby-building-blocks-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Baby building blocks,"KSh  2,800",https://www.olx.co.ke/ad/baby-building-blocks-ID15LEAt.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,Baby building blocks,,Ad,George,From 3yrs and will get different sizes with different prices
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img02.olx.co.ke/images_olxke/1001451182_1_261x203_baby-bicycle-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Baby bicycle,"KSh  9,500",https://www.olx.co.ke/ad/baby-bicycle-ID15LvDB.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,Baby bicycle,,Ad,George,From 4yrs to 10yrs.its size 20
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img03.olx.co.ke/images_olxke/1001459438_1_261x203_brand-new-baby-car-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Brand new baby car,"KSh  48,000",https://www.olx.co.ke/ad/brand-new-baby-car-ID15LyMr.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,Brand new baby car,,Ad,George,"Can also be remote control ,has melodies and lights on the sides"
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,Negotiable,20 Feb,https://img01.olx.co.ke/images_olxke/1000214482_1_261x203_adjustable-baby-feeding-chair-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Adjustable baby feeding chair,"KSh  10,500",https://www.olx.co.ke/ad/adjustable-baby-feeding-chair-ID15GH2l.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,Adjustable baby feeding chair,,Ad,Peter,From newborn to 5yrs. Has adjustable seat with straps. Also adjustable heightwise
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img02.olx.co.ke/images_olxke/1001196894_1_261x203_baby-tricycle-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Baby tricycle,"KSh  4,800",https://www.olx.co.ke/ad/baby-tricycle-ID15Kv22.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,Baby tricycle,,Ad,George,"Has melody,strong enough to hold a baby of 4yrs and has some lights"
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img01.olx.co.ke/images_olxke/1001041455_1_261x203_brand-new-tommie-teppee-electric-sterilizer-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Brand new tommie teppee electric sterilizer,"KSh  10,000",https://www.olx.co.ke/ad/brand-new-tommie-teppee-electric-sterilizer-ID15JTst.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,Brand new tommie teppee electric sterilizer,,Ad,George,Can sterilize 6 bottles at ago.Big enough to hold other baby feeding items
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6O4hz/,,20 Feb,https://img01.olx.co.ke/images_olxke/1002549922_1_261x203_kids-carpets-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Kids carpets,"KSh  4,000",https://www.olx.co.ke/ad/kids-carpets-ID15PHJ5.html#004c8a6d59,Nairobi CBD,On site since Aug 2016,Kids carpets,,Ad,Wambui,Very soft carpets for kids. 5by 8 in size.
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6MpBq/,,20 Feb,https://img03.olx.co.ke/images_olxke/1001689103_1_261x203_baby-new-bed-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Baby new bed,"KSh  11,500",https://www.olx.co.ke/ad/baby-new-bed-ID15Mwvr.html#004c8a6d59,Nairobi CBD,On site since Dec 2015,Baby new bed,,Ad,George,"Will contain matress, net and cot bumpers ( side paddings with a head pillow and 2 side pillow )"
